Datetime,AEP_MW
2007-03-05 01:00:00,16849.0
2007-03-05 02:00:00,16735.0
2007-03-05 03:00:00,16697.0
2007-03-05 04:00:00,16829.0
2007-03-05 05:00:00,17193.0
2007-03-05 06:00:00,18208.0
2007-03-05 07:00:00,19864.0
2007-03-05 08:00:00,20482.0
2007-03-05 09:00:00,20154.0
2007-03-05 10:00:00,19647.0
2007-03-05 11:00:00,19291.0
2007-03-05 12:00:00,18849.0
2007-03-05 13:00:00,18444.0
2007-03-05 14:00:00,18066.0
2007-03-05 15:00:00,17856.0
2007-03-05 16:00:00,17599.0
2007-03-05 17:00:00,17718.0
2007-03-05 18:00:00,17916.0
2007-03-05 19:00:00,18594.0
2007-03-05 20:00:00,19680.0
2007-03-05 21:00:00,19571.0
2007-03-05 22:00:00,19227.0
2007-03-05 23:00:00,18360.0
2007-03-05 00:00:00,17424.0
