Datetime,AEP_MW
2006-07-17 01:00:00,15948.0
2006-07-17 02:00:00,15107.0
2006-07-17 03:00:00,14374.0
2006-07-17 04:00:00,14027.0
2006-07-17 05:00:00,13993.0
2006-07-17 06:00:00,14464.0
2006-07-17 07:00:00,15174.0
2006-07-17 08:00:00,16366.0
2006-07-17 09:00:00,17874.0
2006-07-17 10:00:00,19232.0
2006-07-17 11:00:00,20542.0
2006-07-17 12:00:00,21665.0
2006-07-17 13:00:00,22597.0
2006-07-17 14:00:00,23194.0
2006-07-17 15:00:00,23650.0
2006-07-17 16:00:00,23845.0
2006-07-17 17:00:00,23970.0
2006-07-17 18:00:00,23865.0
2006-07-17 19:00:00,23458.0
2006-07-17 20:00:00,22983.0
2006-07-17 21:00:00,22319.0
2006-07-17 22:00:00,22098.0
2006-07-17 23:00:00,20836.0
2006-07-17 00:00:00,17303.0
