Datetime,AEP_MW
2016-05-31 01:00:00,12307.0
2016-05-31 02:00:00,11617.0
2016-05-31 03:00:00,11235.0
2016-05-31 04:00:00,11125.0
2016-05-31 05:00:00,11147.0
2016-05-31 06:00:00,11699.0
2016-05-31 07:00:00,12560.0
2016-05-31 08:00:00,13450.0
2016-05-31 09:00:00,14361.0
2016-05-31 10:00:00,15148.0
2016-05-31 11:00:00,16192.0
2016-05-31 12:00:00,17121.0
2016-05-31 13:00:00,17760.0
2016-05-31 14:00:00,18418.0
2016-05-31 15:00:00,18842.0
2016-05-31 16:00:00,19017.0
2016-05-31 17:00:00,19271.0
2016-05-31 18:00:00,19060.0
2016-05-31 19:00:00,18740.0
2016-05-31 20:00:00,18050.0
2016-05-31 21:00:00,17419.0
2016-05-31 22:00:00,16961.0
2016-05-31 23:00:00,15665.0
2016-05-31 00:00:00,13263.0
