Datetime,AEP_MW
2017-05-05 01:00:00,11693.0
2017-05-05 02:00:00,11351.0
2017-05-05 03:00:00,11194.0
2017-05-05 04:00:00,11106.0
2017-05-05 05:00:00,11297.0
2017-05-05 06:00:00,11918.0
2017-05-05 07:00:00,12958.0
2017-05-05 08:00:00,13499.0
2017-05-05 09:00:00,13834.0
2017-05-05 10:00:00,13828.0
2017-05-05 11:00:00,14182.0
2017-05-05 12:00:00,14089.0
2017-05-05 13:00:00,14081.0
2017-05-05 14:00:00,13966.0
2017-05-05 15:00:00,13897.0
2017-05-05 16:00:00,13649.0
2017-05-05 17:00:00,13540.0
2017-05-05 18:00:00,13402.0
2017-05-05 19:00:00,13312.0
2017-05-05 20:00:00,13094.0
2017-05-05 21:00:00,13259.0
2017-05-05 22:00:00,13198.0
2017-05-05 23:00:00,12765.0
2017-05-05 00:00:00,12314.0
