Datetime,AEP_MW
2017-12-29 01:00:00,17799.0
2017-12-29 02:00:00,17511.0
2017-12-29 03:00:00,17319.0
2017-12-29 04:00:00,17280.0
2017-12-29 05:00:00,17404.0
2017-12-29 06:00:00,17730.0
2017-12-29 07:00:00,18515.0
2017-12-29 08:00:00,19167.0
2017-12-29 09:00:00,19175.0
2017-12-29 10:00:00,19128.0
2017-12-29 11:00:00,18723.0
2017-12-29 12:00:00,18395.0
2017-12-29 13:00:00,17881.0
2017-12-29 14:00:00,17516.0
2017-12-29 15:00:00,17365.0
2017-12-29 16:00:00,17346.0
2017-12-29 17:00:00,17680.0
2017-12-29 18:00:00,18425.0
2017-12-29 19:00:00,18704.0
2017-12-29 20:00:00,18619.0
2017-12-29 21:00:00,18491.0
2017-12-29 22:00:00,18209.0
2017-12-29 23:00:00,17635.0
2017-12-29 00:00:00,18204.0
