Datetime,AEP_MW
2009-03-28 01:00:00,12123.0
2009-03-28 02:00:00,11717.0
2009-03-28 03:00:00,11495.0
2009-03-28 04:00:00,11487.0
2009-03-28 05:00:00,11549.0
2009-03-28 06:00:00,11808.0
2009-03-28 07:00:00,12391.0
2009-03-28 08:00:00,12918.0
2009-03-28 09:00:00,13376.0
2009-03-28 10:00:00,13768.0
2009-03-28 11:00:00,13845.0
2009-03-28 12:00:00,13704.0
2009-03-28 13:00:00,13442.0
2009-03-28 14:00:00,13270.0
2009-03-28 15:00:00,13036.0
2009-03-28 16:00:00,12926.0
2009-03-28 17:00:00,12933.0
2009-03-28 18:00:00,12954.0
2009-03-28 19:00:00,12974.0
2009-03-28 20:00:00,13145.0
2009-03-28 21:00:00,13681.0
2009-03-28 22:00:00,13438.0
2009-03-28 23:00:00,12923.0
2009-03-28 00:00:00,12861.0
