Datetime,AEP_MW
2009-07-15 01:00:00,13187.0
2009-07-15 02:00:00,12474.0
2009-07-15 03:00:00,11990.0
2009-07-15 04:00:00,11800.0
2009-07-15 05:00:00,11779.0
2009-07-15 06:00:00,12287.0
2009-07-15 07:00:00,12836.0
2009-07-15 08:00:00,13893.0
2009-07-15 09:00:00,14679.0
2009-07-15 10:00:00,15414.0
2009-07-15 11:00:00,16193.0
2009-07-15 12:00:00,16920.0
2009-07-15 13:00:00,17578.0
2009-07-15 14:00:00,18105.0
2009-07-15 15:00:00,18524.0
2009-07-15 16:00:00,18479.0
2009-07-15 17:00:00,18468.0
2009-07-15 18:00:00,18492.0
2009-07-15 19:00:00,18301.0
2009-07-15 20:00:00,18114.0
2009-07-15 21:00:00,17776.0
2009-07-15 22:00:00,17893.0
2009-07-15 23:00:00,17097.0
2009-07-15 00:00:00,14386.0
