Datetime,AEP_MW
2007-06-03 01:00:00,13987.0
2007-06-03 02:00:00,13263.0
2007-06-03 03:00:00,12773.0
2007-06-03 04:00:00,12432.0
2007-06-03 05:00:00,12219.0
2007-06-03 06:00:00,12326.0
2007-06-03 07:00:00,12289.0
2007-06-03 08:00:00,12551.0
2007-06-03 09:00:00,13448.0
2007-06-03 10:00:00,14244.0
2007-06-03 11:00:00,14813.0
2007-06-03 12:00:00,15279.0
2007-06-03 13:00:00,15561.0
2007-06-03 14:00:00,15840.0
2007-06-03 15:00:00,15816.0
2007-06-03 16:00:00,15995.0
2007-06-03 17:00:00,15895.0
2007-06-03 18:00:00,15898.0
2007-06-03 19:00:00,15791.0
2007-06-03 20:00:00,15598.0
2007-06-03 21:00:00,15687.0
2007-06-03 22:00:00,15731.0
2007-06-03 23:00:00,15102.0
2007-06-03 00:00:00,15127.0
