Datetime,AEP_MW
2017-10-17 01:00:00,11852.0
2017-10-17 02:00:00,11584.0
2017-10-17 03:00:00,11431.0
2017-10-17 04:00:00,11432.0
2017-10-17 05:00:00,11772.0
2017-10-17 06:00:00,12598.0
2017-10-17 07:00:00,13948.0
2017-10-17 08:00:00,14682.0
2017-10-17 09:00:00,14622.0
2017-10-17 10:00:00,14524.0
2017-10-17 11:00:00,14404.0
2017-10-17 12:00:00,14269.0
2017-10-17 13:00:00,14225.0
2017-10-17 14:00:00,14107.0
2017-10-17 15:00:00,13917.0
2017-10-17 16:00:00,13807.0
2017-10-17 17:00:00,13783.0
2017-10-17 18:00:00,13755.0
2017-10-17 19:00:00,13931.0
2017-10-17 20:00:00,14447.0
2017-10-17 21:00:00,14394.0
2017-10-17 22:00:00,13873.0
2017-10-17 23:00:00,13117.0
2017-10-17 00:00:00,12300.0
