Datetime,AEP_MW
2011-05-08 01:00:00,11615.0
2011-05-08 02:00:00,11151.0
2011-05-08 03:00:00,10980.0
2011-05-08 04:00:00,10875.0
2011-05-08 05:00:00,10842.0
2011-05-08 06:00:00,11038.0
2011-05-08 07:00:00,11356.0
2011-05-08 08:00:00,11740.0
2011-05-08 09:00:00,12447.0
2011-05-08 10:00:00,12827.0
2011-05-08 11:00:00,12871.0
2011-05-08 12:00:00,12801.0
2011-05-08 13:00:00,12702.0
2011-05-08 14:00:00,12514.0
2011-05-08 15:00:00,12456.0
2011-05-08 16:00:00,12484.0
2011-05-08 17:00:00,12587.0
2011-05-08 18:00:00,12585.0
2011-05-08 19:00:00,12664.0
2011-05-08 20:00:00,12894.0
2011-05-08 21:00:00,13462.0
2011-05-08 22:00:00,13926.0
2011-05-08 23:00:00,13123.0
2011-05-08 00:00:00,12322.0
