Datetime,AEP_MW
2014-11-19 01:00:00,18221.0
2014-11-19 02:00:00,18020.0
2014-11-19 03:00:00,17918.0
2014-11-19 04:00:00,18023.0
2014-11-19 05:00:00,18387.0
2014-11-19 06:00:00,19333.0
2014-11-19 07:00:00,20656.0
2014-11-19 08:00:00,21181.0
2014-11-19 09:00:00,20594.0
2014-11-19 10:00:00,19991.0
2014-11-19 11:00:00,19415.0
2014-11-19 12:00:00,18717.0
2014-11-19 13:00:00,18216.0
2014-11-19 14:00:00,17858.0
2014-11-19 15:00:00,17587.0
2014-11-19 16:00:00,17553.0
2014-11-19 17:00:00,17832.0
2014-11-19 18:00:00,18658.0
2014-11-19 19:00:00,18906.0
2014-11-19 20:00:00,18800.0
2014-11-19 21:00:00,18534.0
2014-11-19 22:00:00,18079.0
2014-11-19 23:00:00,17159.0
2014-11-19 00:00:00,18488.0
