Datetime,AEP_MW
2011-05-03 01:00:00,12916.0
2011-05-03 02:00:00,12499.0
2011-05-03 03:00:00,12241.0
2011-05-03 04:00:00,12065.0
2011-05-03 05:00:00,12272.0
2011-05-03 06:00:00,12974.0
2011-05-03 07:00:00,14387.0
2011-05-03 08:00:00,15124.0
2011-05-03 09:00:00,15335.0
2011-05-03 10:00:00,15580.0
2011-05-03 11:00:00,15722.0
2011-05-03 12:00:00,15819.0
2011-05-03 13:00:00,15879.0
2011-05-03 14:00:00,15852.0
2011-05-03 15:00:00,15897.0
2011-05-03 16:00:00,15772.0
2011-05-03 17:00:00,15678.0
2011-05-03 18:00:00,15706.0
2011-05-03 19:00:00,15672.0
2011-05-03 20:00:00,15658.0
2011-05-03 21:00:00,15879.0
2011-05-03 22:00:00,15712.0
2011-05-03 23:00:00,14930.0
2011-05-03 00:00:00,13679.0
