Datetime,AEP_MW
2005-11-29 01:00:00,12821.0
2005-11-29 02:00:00,12467.0
2005-11-29 03:00:00,12157.0
2005-11-29 04:00:00,12230.0
2005-11-29 05:00:00,12482.0
2005-11-29 06:00:00,13293.0
2005-11-29 07:00:00,14937.0
2005-11-29 08:00:00,16003.0
2005-11-29 09:00:00,16036.0
2005-11-29 10:00:00,16271.0
2005-11-29 11:00:00,16339.0
2005-11-29 12:00:00,16208.0
2005-11-29 13:00:00,16163.0
2005-11-29 14:00:00,16149.0
2005-11-29 15:00:00,16021.0
2005-11-29 16:00:00,16016.0
2005-11-29 17:00:00,16294.0
2005-11-29 18:00:00,17410.0
2005-11-29 19:00:00,18010.0
2005-11-29 20:00:00,18032.0
2005-11-29 21:00:00,17838.0
2005-11-29 22:00:00,17328.0
2005-11-29 23:00:00,16364.0
2005-11-29 00:00:00,13766.0
