Datetime,AEP_MW
2005-11-22 01:00:00,14436.0
2005-11-22 02:00:00,14022.0
2005-11-22 03:00:00,13751.0
2005-11-22 04:00:00,13781.0
2005-11-22 05:00:00,14132.0
2005-11-22 06:00:00,15104.0
2005-11-22 07:00:00,16703.0
2005-11-22 08:00:00,17586.0
2005-11-22 09:00:00,17649.0
2005-11-22 10:00:00,17696.0
2005-11-22 11:00:00,17619.0
2005-11-22 12:00:00,17713.0
2005-11-22 13:00:00,17520.0
2005-11-22 14:00:00,17549.0
2005-11-22 15:00:00,17448.0
2005-11-22 16:00:00,17410.0
2005-11-22 17:00:00,17725.0
2005-11-22 18:00:00,18501.0
2005-11-22 19:00:00,19019.0
2005-11-22 20:00:00,18866.0
2005-11-22 21:00:00,18625.0
2005-11-22 22:00:00,18176.0
2005-11-22 23:00:00,17335.0
2005-11-22 00:00:00,15090.0
