Datetime,AEP_MW
2005-02-01 01:00:00,16349.0
2005-02-01 02:00:00,15897.0
2005-02-01 03:00:00,15944.0
2005-02-01 04:00:00,15921.0
2005-02-01 05:00:00,16220.0
2005-02-01 06:00:00,17093.0
2005-02-01 07:00:00,18758.0
2005-02-01 08:00:00,19794.0
2005-02-01 09:00:00,19553.0
2005-02-01 10:00:00,19228.0
2005-02-01 11:00:00,18999.0
2005-02-01 12:00:00,18497.0
2005-02-01 13:00:00,17949.0
2005-02-01 14:00:00,17549.0
2005-02-01 15:00:00,17109.0
2005-02-01 16:00:00,16765.0
2005-02-01 17:00:00,17032.0
2005-02-01 18:00:00,17556.0
2005-02-01 19:00:00,18658.0
2005-02-01 20:00:00,19030.0
2005-02-01 21:00:00,19058.0
2005-02-01 22:00:00,18940.0
2005-02-01 23:00:00,18164.0
2005-02-01 00:00:00,16862.0
