Datetime,AEP_MW
2006-02-03 01:00:00,14538.0
2006-02-03 02:00:00,14090.0
2006-02-03 03:00:00,13874.0
2006-02-03 04:00:00,13765.0
2006-02-03 05:00:00,13900.0
2006-02-03 06:00:00,14740.0
2006-02-03 07:00:00,16375.0
2006-02-03 08:00:00,17259.0
2006-02-03 09:00:00,17198.0
2006-02-03 10:00:00,17132.0
2006-02-03 11:00:00,17134.0
2006-02-03 12:00:00,16848.0
2006-02-03 13:00:00,16651.0
2006-02-03 14:00:00,16442.0
2006-02-03 15:00:00,16215.0
2006-02-03 16:00:00,15872.0
2006-02-03 17:00:00,15689.0
2006-02-03 18:00:00,15886.0
2006-02-03 19:00:00,16709.0
2006-02-03 20:00:00,16763.0
2006-02-03 21:00:00,16623.0
2006-02-03 22:00:00,16450.0
2006-02-03 23:00:00,15797.0
2006-02-03 00:00:00,15184.0
