Datetime,DOM_MW
2013-04-06 01:00:00,8445.0
2013-04-06 02:00:00,8265.0
2013-04-06 03:00:00,8247.0
2013-04-06 04:00:00,8377.0
2013-04-06 05:00:00,8564.0
2013-04-06 06:00:00,9027.0
2013-04-06 07:00:00,9706.0
2013-04-06 08:00:00,10174.0
2013-04-06 09:00:00,10444.0
2013-04-06 10:00:00,10353.0
2013-04-06 11:00:00,10158.0
2013-04-06 12:00:00,9774.0
2013-04-06 13:00:00,9512.0
2013-04-06 14:00:00,9173.0
2013-04-06 15:00:00,8874.0
2013-04-06 16:00:00,8695.0
2013-04-06 17:00:00,8679.0
2013-04-06 18:00:00,8733.0
2013-04-06 19:00:00,8912.0
2013-04-06 20:00:00,9476.0
2013-04-06 21:00:00,10050.0
2013-04-06 22:00:00,9937.0
2013-04-06 23:00:00,9503.0
2013-04-06 00:00:00,8848.0
