Datetime,DOM_MW
2006-01-16 01:00:00,10020.0
2006-01-16 02:00:00,9736.0
2006-01-16 03:00:00,9809.0
2006-01-16 04:00:00,9871.0
2006-01-16 05:00:00,10113.0
2006-01-16 06:00:00,10720.0
2006-01-16 07:00:00,11598.0
2006-01-16 08:00:00,12218.0
2006-01-16 09:00:00,12364.0
2006-01-16 10:00:00,12278.0
2006-01-16 11:00:00,11983.0
2006-01-16 12:00:00,11649.0
2006-01-16 13:00:00,11212.0
2006-01-16 14:00:00,10855.0
2006-01-16 15:00:00,10565.0
2006-01-16 16:00:00,10560.0
2006-01-16 17:00:00,10923.0
2006-01-16 18:00:00,11997.0
2006-01-16 19:00:00,12498.0
2006-01-16 20:00:00,12513.0
2006-01-16 21:00:00,12209.0
2006-01-16 22:00:00,11735.0
2006-01-16 23:00:00,10987.0
2006-01-16 00:00:00,10566.0
