Datetime,DOM_MW
2018-04-19 01:00:00,8007.0
2018-04-19 02:00:00,7787.0
2018-04-19 03:00:00,7692.0
2018-04-19 04:00:00,7747.0
2018-04-19 05:00:00,8002.0
2018-04-19 06:00:00,8670.0
2018-04-19 07:00:00,9708.0
2018-04-19 08:00:00,10160.0
2018-04-19 09:00:00,10051.0
2018-04-19 10:00:00,9826.0
2018-04-19 11:00:00,9693.0
2018-04-19 12:00:00,9751.0
2018-04-19 13:00:00,9791.0
2018-04-19 14:00:00,9718.0
2018-04-19 15:00:00,9601.0
2018-04-19 16:00:00,9463.0
2018-04-19 17:00:00,9374.0
2018-04-19 18:00:00,9509.0
2018-04-19 19:00:00,9779.0
2018-04-19 20:00:00,10189.0
2018-04-19 21:00:00,10782.0
2018-04-19 22:00:00,10523.0
2018-04-19 23:00:00,9893.0
2018-04-19 00:00:00,8472.0
