Datetime,DOM_MW
2013-02-09 01:00:00,10728.0
2013-02-09 02:00:00,10559.0
2013-02-09 03:00:00,10586.0
2013-02-09 04:00:00,10651.0
2013-02-09 05:00:00,10963.0
2013-02-09 06:00:00,11444.0
2013-02-09 07:00:00,12158.0
2013-02-09 08:00:00,12763.0
2013-02-09 09:00:00,13043.0
2013-02-09 10:00:00,12962.0
2013-02-09 11:00:00,12600.0
2013-02-09 12:00:00,12105.0
2013-02-09 13:00:00,11554.0
2013-02-09 14:00:00,11040.0
2013-02-09 15:00:00,10644.0
2013-02-09 16:00:00,10446.0
2013-02-09 17:00:00,10598.0
2013-02-09 18:00:00,11384.0
2013-02-09 19:00:00,12300.0
2013-02-09 20:00:00,12520.0
2013-02-09 21:00:00,12524.0
2013-02-09 22:00:00,12281.0
2013-02-09 23:00:00,12048.0
2013-02-09 00:00:00,11065.0
