Datetime,DOM_MW
2017-11-29 01:00:00,9262.0
2017-11-29 02:00:00,9167.0
2017-11-29 03:00:00,9172.0
2017-11-29 04:00:00,9292.0
2017-11-29 05:00:00,9718.0
2017-11-29 06:00:00,10603.0
2017-11-29 07:00:00,11880.0
2017-11-29 08:00:00,12237.0
2017-11-29 09:00:00,11575.0
2017-11-29 10:00:00,10829.0
2017-11-29 11:00:00,10337.0
2017-11-29 12:00:00,10026.0
2017-11-29 13:00:00,9866.0
2017-11-29 14:00:00,9781.0
2017-11-29 15:00:00,9711.0
2017-11-29 16:00:00,9773.0
2017-11-29 17:00:00,10188.0
2017-11-29 18:00:00,11088.0
2017-11-29 19:00:00,11319.0
2017-11-29 20:00:00,11248.0
2017-11-29 21:00:00,11115.0
2017-11-29 22:00:00,10670.0
2017-11-29 23:00:00,10010.0
2017-11-29 00:00:00,9647.0
