Datetime,DOM_MW
2008-02-20 01:00:00,10391.0
2008-02-20 02:00:00,10327.0
2008-02-20 03:00:00,10424.0
2008-02-20 04:00:00,10627.0
2008-02-20 05:00:00,11113.0
2008-02-20 06:00:00,12153.0
2008-02-20 07:00:00,13689.0
2008-02-20 08:00:00,13947.0
2008-02-20 09:00:00,13278.0
2008-02-20 10:00:00,12683.0
2008-02-20 11:00:00,12359.0
2008-02-20 12:00:00,12038.0
2008-02-20 13:00:00,11686.0
2008-02-20 14:00:00,11497.0
2008-02-20 15:00:00,11323.0
2008-02-20 16:00:00,11313.0
2008-02-20 17:00:00,11686.0
2008-02-20 18:00:00,12360.0
2008-02-20 19:00:00,13078.0
2008-02-20 20:00:00,13164.0
2008-02-20 21:00:00,13066.0
2008-02-20 22:00:00,12673.0
2008-02-20 23:00:00,12064.0
2008-02-20 00:00:00,10711.0
