Datetime,DOM_MW
2010-03-27 01:00:00,9326.0
2010-03-27 02:00:00,9141.0
2010-03-27 03:00:00,9162.0
2010-03-27 04:00:00,9233.0
2010-03-27 05:00:00,9391.0
2010-03-27 06:00:00,9796.0
2010-03-27 07:00:00,10451.0
2010-03-27 08:00:00,11014.0
2010-03-27 09:00:00,11268.0
2010-03-27 10:00:00,11068.0
2010-03-27 11:00:00,10680.0
2010-03-27 12:00:00,10251.0
2010-03-27 13:00:00,9904.0
2010-03-27 14:00:00,9473.0
2010-03-27 15:00:00,9101.0
2010-03-27 16:00:00,8881.0
2010-03-27 17:00:00,8821.0
2010-03-27 18:00:00,8933.0
2010-03-27 19:00:00,9161.0
2010-03-27 20:00:00,9915.0
2010-03-27 21:00:00,10447.0
2010-03-27 22:00:00,10318.0
2010-03-27 23:00:00,9968.0
2010-03-27 00:00:00,9746.0
