Datetime,DOM_MW
2013-03-30 01:00:00,9154.0
2013-03-30 02:00:00,8984.0
2013-03-30 03:00:00,8984.0
2013-03-30 04:00:00,9104.0
2013-03-30 05:00:00,9375.0
2013-03-30 06:00:00,9835.0
2013-03-30 07:00:00,10514.0
2013-03-30 08:00:00,11002.0
2013-03-30 09:00:00,11251.0
2013-03-30 10:00:00,10755.0
2013-03-30 11:00:00,10253.0
2013-03-30 12:00:00,9804.0
2013-03-30 13:00:00,9375.0
2013-03-30 14:00:00,9022.0
2013-03-30 15:00:00,8783.0
2013-03-30 16:00:00,8634.0
2013-03-30 17:00:00,8563.0
2013-03-30 18:00:00,8611.0
2013-03-30 19:00:00,8765.0
2013-03-30 20:00:00,9315.0
2013-03-30 21:00:00,9818.0
2013-03-30 22:00:00,9679.0
2013-03-30 23:00:00,9311.0
2013-03-30 00:00:00,9519.0
