Datetime,DOM_MW
2014-10-18 01:00:00,7617.0
2014-10-18 02:00:00,7204.0
2014-10-18 03:00:00,7001.0
2014-10-18 04:00:00,6911.0
2014-10-18 05:00:00,6886.0
2014-10-18 06:00:00,7024.0
2014-10-18 07:00:00,7479.0
2014-10-18 08:00:00,7898.0
2014-10-18 09:00:00,8441.0
2014-10-18 10:00:00,8967.0
2014-10-18 11:00:00,9178.0
2014-10-18 12:00:00,9311.0
2014-10-18 13:00:00,9325.0
2014-10-18 14:00:00,9239.0
2014-10-18 15:00:00,9168.0
2014-10-18 16:00:00,9194.0
2014-10-18 17:00:00,9138.0
2014-10-18 18:00:00,9062.0
2014-10-18 19:00:00,9310.0
2014-10-18 20:00:00,9593.0
2014-10-18 21:00:00,9402.0
2014-10-18 22:00:00,9009.0
2014-10-18 23:00:00,8520.0
2014-10-18 00:00:00,8167.0
