Datetime,DOM_MW
2006-04-17 01:00:00,6782.0
2006-04-17 02:00:00,6531.0
2006-04-17 03:00:00,6381.0
2006-04-17 04:00:00,6334.0
2006-04-17 05:00:00,6481.0
2006-04-17 06:00:00,7089.0
2006-04-17 07:00:00,8113.0
2006-04-17 08:00:00,8785.0
2006-04-17 09:00:00,9065.0
2006-04-17 10:00:00,9369.0
2006-04-17 11:00:00,9548.0
2006-04-17 12:00:00,9644.0
2006-04-17 13:00:00,9659.0
2006-04-17 14:00:00,9656.0
2006-04-17 15:00:00,9565.0
2006-04-17 16:00:00,9529.0
2006-04-17 17:00:00,9481.0
2006-04-17 18:00:00,9543.0
2006-04-17 19:00:00,9571.0
2006-04-17 20:00:00,9687.0
2006-04-17 21:00:00,10105.0
2006-04-17 22:00:00,9656.0
2006-04-17 23:00:00,8893.0
2006-04-17 00:00:00,7372.0
