Datetime,DOM_MW
2008-12-18 01:00:00,8806.0
2008-12-18 02:00:00,8523.0
2008-12-18 03:00:00,8447.0
2008-12-18 04:00:00,8522.0
2008-12-18 05:00:00,8900.0
2008-12-18 06:00:00,9765.0
2008-12-18 07:00:00,11116.0
2008-12-18 08:00:00,11740.0
2008-12-18 09:00:00,11545.0
2008-12-18 10:00:00,11414.0
2008-12-18 11:00:00,11360.0
2008-12-18 12:00:00,11232.0
2008-12-18 13:00:00,11096.0
2008-12-18 14:00:00,11009.0
2008-12-18 15:00:00,11036.0
2008-12-18 16:00:00,11108.0
2008-12-18 17:00:00,11633.0
2008-12-18 18:00:00,12595.0
2008-12-18 19:00:00,12595.0
2008-12-18 20:00:00,12462.0
2008-12-18 21:00:00,12194.0
2008-12-18 22:00:00,11641.0
2008-12-18 23:00:00,10773.0
2008-12-18 00:00:00,9448.0
