Datetime,DOM_MW
2016-12-23 01:00:00,10547.0
2016-12-23 02:00:00,10457.0
2016-12-23 03:00:00,10598.0
2016-12-23 04:00:00,10892.0
2016-12-23 05:00:00,11430.0
2016-12-23 06:00:00,12211.0
2016-12-23 07:00:00,13132.0
2016-12-23 08:00:00,13629.0
2016-12-23 09:00:00,13624.0
2016-12-23 10:00:00,13213.0
2016-12-23 11:00:00,12411.0
2016-12-23 12:00:00,11700.0
2016-12-23 13:00:00,11148.0
2016-12-23 14:00:00,10816.0
2016-12-23 15:00:00,10737.0
2016-12-23 16:00:00,10866.0
2016-12-23 17:00:00,11429.0
2016-12-23 18:00:00,12516.0
2016-12-23 19:00:00,12448.0
2016-12-23 20:00:00,12296.0
2016-12-23 21:00:00,12103.0
2016-12-23 22:00:00,11854.0
2016-12-23 23:00:00,11377.0
2016-12-23 00:00:00,10865.0
