Datetime,DOM_MW
2013-02-24 01:00:00,9564.0
2013-02-24 02:00:00,9253.0
2013-02-24 03:00:00,9127.0
2013-02-24 04:00:00,9147.0
2013-02-24 05:00:00,9246.0
2013-02-24 06:00:00,9511.0
2013-02-24 07:00:00,9883.0
2013-02-24 08:00:00,10311.0
2013-02-24 09:00:00,10718.0
2013-02-24 10:00:00,10793.0
2013-02-24 11:00:00,10540.0
2013-02-24 12:00:00,10253.0
2013-02-24 13:00:00,9939.0
2013-02-24 14:00:00,9576.0
2013-02-24 15:00:00,9271.0
2013-02-24 16:00:00,9171.0
2013-02-24 17:00:00,9303.0
2013-02-24 18:00:00,9933.0
2013-02-24 19:00:00,11117.0
2013-02-24 20:00:00,11512.0
2013-02-24 21:00:00,11511.0
2013-02-24 22:00:00,11239.0
2013-02-24 23:00:00,10798.0
2013-02-24 00:00:00,9992.0
