Datetime,DOM_MW
2008-05-27 01:00:00,8553.0
2008-05-27 02:00:00,8067.0
2008-05-27 03:00:00,7759.0
2008-05-27 04:00:00,7640.0
2008-05-27 05:00:00,7683.0
2008-05-27 06:00:00,8272.0
2008-05-27 07:00:00,9337.0
2008-05-27 08:00:00,10111.0
2008-05-27 09:00:00,10521.0
2008-05-27 10:00:00,10815.0
2008-05-27 11:00:00,11211.0
2008-05-27 12:00:00,11744.0
2008-05-27 13:00:00,12343.0
2008-05-27 14:00:00,12793.0
2008-05-27 15:00:00,13014.0
2008-05-27 16:00:00,13297.0
2008-05-27 17:00:00,13490.0
2008-05-27 18:00:00,13608.0
2008-05-27 19:00:00,13428.0
2008-05-27 20:00:00,13201.0
2008-05-27 21:00:00,13164.0
2008-05-27 22:00:00,12806.0
2008-05-27 23:00:00,11537.0
2008-05-27 00:00:00,9437.0
