Datetime,DOM_MW
2012-04-01 01:00:00,6999.0
2012-04-01 02:00:00,6725.0
2012-04-01 03:00:00,6602.0
2012-04-01 04:00:00,6613.0
2012-04-01 05:00:00,6672.0
2012-04-01 06:00:00,7016.0
2012-04-01 07:00:00,7348.0
2012-04-01 08:00:00,7794.0
2012-04-01 09:00:00,8325.0
2012-04-01 10:00:00,8525.0
2012-04-01 11:00:00,8494.0
2012-04-01 12:00:00,8314.0
2012-04-01 13:00:00,8253.0
2012-04-01 14:00:00,8132.0
2012-04-01 15:00:00,8016.0
2012-04-01 16:00:00,7953.0
2012-04-01 17:00:00,8085.0
2012-04-01 18:00:00,8225.0
2012-04-01 19:00:00,8325.0
2012-04-01 20:00:00,8789.0
2012-04-01 21:00:00,9116.0
2012-04-01 22:00:00,8724.0
2012-04-01 23:00:00,7975.0
2012-04-01 00:00:00,7457.0
