Datetime,DOM_MW
2016-06-02 01:00:00,9498.0
2016-06-02 02:00:00,8830.0
2016-06-02 03:00:00,8491.0
2016-06-02 04:00:00,8352.0
2016-06-02 05:00:00,8447.0
2016-06-02 06:00:00,9000.0
2016-06-02 07:00:00,9899.0
2016-06-02 08:00:00,10696.0
2016-06-02 09:00:00,11029.0
2016-06-02 10:00:00,11334.0
2016-06-02 11:00:00,11694.0
2016-06-02 12:00:00,12007.0
2016-06-02 13:00:00,12518.0
2016-06-02 14:00:00,13129.0
2016-06-02 15:00:00,13592.0
2016-06-02 16:00:00,14020.0
2016-06-02 17:00:00,14350.0
2016-06-02 18:00:00,14248.0
2016-06-02 19:00:00,13923.0
2016-06-02 20:00:00,13467.0
2016-06-02 21:00:00,13308.0
2016-06-02 22:00:00,12782.0
2016-06-02 23:00:00,11680.0
2016-06-02 00:00:00,10374.0
