Datetime,DOM_MW
2010-02-18 01:00:00,11745.0
2010-02-18 02:00:00,11487.0
2010-02-18 03:00:00,11563.0
2010-02-18 04:00:00,11723.0
2010-02-18 05:00:00,12045.0
2010-02-18 06:00:00,12955.0
2010-02-18 07:00:00,14352.0
2010-02-18 08:00:00,14603.0
2010-02-18 09:00:00,13953.0
2010-02-18 10:00:00,13173.0
2010-02-18 11:00:00,12617.0
2010-02-18 12:00:00,12109.0
2010-02-18 13:00:00,11768.0
2010-02-18 14:00:00,11452.0
2010-02-18 15:00:00,11211.0
2010-02-18 16:00:00,11072.0
2010-02-18 17:00:00,11303.0
2010-02-18 18:00:00,12057.0
2010-02-18 19:00:00,13228.0
2010-02-18 20:00:00,13346.0
2010-02-18 21:00:00,13198.0
2010-02-18 22:00:00,12756.0
2010-02-18 23:00:00,12022.0
2010-02-18 00:00:00,12215.0
