Datetime,DOM_MW
2016-08-14 01:00:00,13803.0
2016-08-14 02:00:00,12976.0
2016-08-14 03:00:00,12365.0
2016-08-14 04:00:00,11883.0
2016-08-14 05:00:00,11577.0
2016-08-14 06:00:00,11410.0
2016-08-14 07:00:00,11332.0
2016-08-14 08:00:00,11874.0
2016-08-14 09:00:00,13202.0
2016-08-14 10:00:00,14666.0
2016-08-14 11:00:00,15929.0
2016-08-14 12:00:00,16907.0
2016-08-14 13:00:00,17603.0
2016-08-14 14:00:00,18161.0
2016-08-14 15:00:00,18466.0
2016-08-14 16:00:00,18667.0
2016-08-14 17:00:00,18682.0
2016-08-14 18:00:00,18716.0
2016-08-14 19:00:00,18325.0
2016-08-14 20:00:00,17590.0
2016-08-14 21:00:00,17164.0
2016-08-14 22:00:00,16231.0
2016-08-14 23:00:00,15017.0
2016-08-14 00:00:00,14818.0
