Datetime,DOM_MW
2016-05-04 01:00:00,7765.0
2016-05-04 02:00:00,7394.0
2016-05-04 03:00:00,7177.0
2016-05-04 04:00:00,7114.0
2016-05-04 05:00:00,7250.0
2016-05-04 06:00:00,7836.0
2016-05-04 07:00:00,8765.0
2016-05-04 08:00:00,9365.0
2016-05-04 09:00:00,9482.0
2016-05-04 10:00:00,9534.0
2016-05-04 11:00:00,9575.0
2016-05-04 12:00:00,9626.0
2016-05-04 13:00:00,9541.0
2016-05-04 14:00:00,9567.0
2016-05-04 15:00:00,9562.0
2016-05-04 16:00:00,9604.0
2016-05-04 17:00:00,9625.0
2016-05-04 18:00:00,9718.0
2016-05-04 19:00:00,9818.0
2016-05-04 20:00:00,9798.0
2016-05-04 21:00:00,10091.0
2016-05-04 22:00:00,9703.0
2016-05-04 23:00:00,8898.0
2016-05-04 00:00:00,8425.0
