Datetime,DOM_MW
2017-03-05 01:00:00,11328.0
2017-03-05 02:00:00,11291.0
2017-03-05 03:00:00,11320.0
2017-03-05 04:00:00,11533.0
2017-03-05 05:00:00,11866.0
2017-03-05 06:00:00,12390.0
2017-03-05 07:00:00,12953.0
2017-03-05 08:00:00,13180.0
2017-03-05 09:00:00,12946.0
2017-03-05 10:00:00,12553.0
2017-03-05 11:00:00,12079.0
2017-03-05 12:00:00,11591.0
2017-03-05 13:00:00,11166.0
2017-03-05 14:00:00,10652.0
2017-03-05 15:00:00,10334.0
2017-03-05 16:00:00,10205.0
2017-03-05 17:00:00,10387.0
2017-03-05 18:00:00,11090.0
2017-03-05 19:00:00,12299.0
2017-03-05 20:00:00,12875.0
2017-03-05 21:00:00,12898.0
2017-03-05 22:00:00,12628.0
2017-03-05 23:00:00,12153.0
2017-03-05 00:00:00,11586.0
