Datetime,DOM_MW
2012-10-10 01:00:00,7301.0
2012-10-10 02:00:00,7098.0
2012-10-10 03:00:00,6910.0
2012-10-10 04:00:00,6903.0
2012-10-10 05:00:00,7102.0
2012-10-10 06:00:00,7794.0
2012-10-10 07:00:00,9078.0
2012-10-10 08:00:00,9539.0
2012-10-10 09:00:00,9472.0
2012-10-10 10:00:00,9437.0
2012-10-10 11:00:00,9513.0
2012-10-10 12:00:00,9500.0
2012-10-10 13:00:00,9493.0
2012-10-10 14:00:00,9562.0
2012-10-10 15:00:00,9550.0
2012-10-10 16:00:00,9540.0
2012-10-10 17:00:00,9651.0
2012-10-10 18:00:00,9649.0
2012-10-10 19:00:00,9963.0
2012-10-10 20:00:00,10340.0
2012-10-10 21:00:00,10019.0
2012-10-10 22:00:00,9369.0
2012-10-10 23:00:00,8605.0
2012-10-10 00:00:00,7889.0
