Datetime,DOM_MW
2016-09-22 01:00:00,9197.0
2016-09-22 02:00:00,8736.0
2016-09-22 03:00:00,8432.0
2016-09-22 04:00:00,8329.0
2016-09-22 05:00:00,8432.0
2016-09-22 06:00:00,8998.0
2016-09-22 07:00:00,10018.0
2016-09-22 08:00:00,10534.0
2016-09-22 09:00:00,10890.0
2016-09-22 10:00:00,11347.0
2016-09-22 11:00:00,11801.0
2016-09-22 12:00:00,12260.0
2016-09-22 13:00:00,12679.0
2016-09-22 14:00:00,13143.0
2016-09-22 15:00:00,13545.0
2016-09-22 16:00:00,13859.0
2016-09-22 17:00:00,14018.0
2016-09-22 18:00:00,13959.0
2016-09-22 19:00:00,13487.0
2016-09-22 20:00:00,13419.0
2016-09-22 21:00:00,13016.0
2016-09-22 22:00:00,12094.0
2016-09-22 23:00:00,10990.0
2016-09-22 00:00:00,10017.0
