Datetime,DOM_MW
2011-11-05 01:00:00,8506.0
2011-11-05 02:00:00,8319.0
2011-11-05 03:00:00,8256.0
2011-11-05 04:00:00,8291.0
2011-11-05 05:00:00,8441.0
2011-11-05 06:00:00,8871.0
2011-11-05 07:00:00,9479.0
2011-11-05 08:00:00,10177.0
2011-11-05 09:00:00,10656.0
2011-11-05 10:00:00,10727.0
2011-11-05 11:00:00,10503.0
2011-11-05 12:00:00,10113.0
2011-11-05 13:00:00,9740.0
2011-11-05 14:00:00,9341.0
2011-11-05 15:00:00,9108.0
2011-11-05 16:00:00,8992.0
2011-11-05 17:00:00,9093.0
2011-11-05 18:00:00,9410.0
2011-11-05 19:00:00,10175.0
2011-11-05 20:00:00,10440.0
2011-11-05 21:00:00,10371.0
2011-11-05 22:00:00,10135.0
2011-11-05 23:00:00,9753.0
2011-11-05 00:00:00,8969.0
