Datetime,DOM_MW
2007-02-24 01:00:00,11254.0
2007-02-24 02:00:00,11176.0
2007-02-24 03:00:00,11234.0
2007-02-24 04:00:00,11415.0
2007-02-24 05:00:00,11690.0
2007-02-24 06:00:00,12178.0
2007-02-24 07:00:00,12801.0
2007-02-24 08:00:00,13269.0
2007-02-24 09:00:00,13318.0
2007-02-24 10:00:00,13088.0
2007-02-24 11:00:00,12676.0
2007-02-24 12:00:00,12048.0
2007-02-24 13:00:00,11476.0
2007-02-24 14:00:00,10821.0
2007-02-24 15:00:00,10312.0
2007-02-24 16:00:00,10085.0
2007-02-24 17:00:00,10201.0
2007-02-24 18:00:00,10822.0
2007-02-24 19:00:00,11797.0
2007-02-24 20:00:00,11846.0
2007-02-24 21:00:00,11777.0
2007-02-24 22:00:00,11535.0
2007-02-24 23:00:00,11040.0
2007-02-24 00:00:00,11547.0
