Datetime,DOM_MW
2014-09-10 01:00:00,8793.0
2014-09-10 02:00:00,8418.0
2014-09-10 03:00:00,8150.0
2014-09-10 04:00:00,8065.0
2014-09-10 05:00:00,8176.0
2014-09-10 06:00:00,8745.0
2014-09-10 07:00:00,9949.0
2014-09-10 08:00:00,10488.0
2014-09-10 09:00:00,10785.0
2014-09-10 10:00:00,11145.0
2014-09-10 11:00:00,11608.0
2014-09-10 12:00:00,12020.0
2014-09-10 13:00:00,12400.0
2014-09-10 14:00:00,12816.0
2014-09-10 15:00:00,13130.0
2014-09-10 16:00:00,13513.0
2014-09-10 17:00:00,13873.0
2014-09-10 18:00:00,13892.0
2014-09-10 19:00:00,13445.0
2014-09-10 20:00:00,13199.0
2014-09-10 21:00:00,13007.0
2014-09-10 22:00:00,12138.0
2014-09-10 23:00:00,10926.0
2014-09-10 00:00:00,9593.0
