Datetime,DOM_MW
2010-09-02 01:00:00,11042.0
2010-09-02 02:00:00,10218.0
2010-09-02 03:00:00,9673.0
2010-09-02 04:00:00,9302.0
2010-09-02 05:00:00,9301.0
2010-09-02 06:00:00,9713.0
2010-09-02 07:00:00,10530.0
2010-09-02 08:00:00,11067.0
2010-09-02 09:00:00,11864.0
2010-09-02 10:00:00,13074.0
2010-09-02 11:00:00,13895.0
2010-09-02 12:00:00,14721.0
2010-09-02 13:00:00,15541.0
2010-09-02 14:00:00,16277.0
2010-09-02 15:00:00,16590.0
2010-09-02 16:00:00,16792.0
2010-09-02 17:00:00,16808.0
2010-09-02 18:00:00,16477.0
2010-09-02 19:00:00,15763.0
2010-09-02 20:00:00,15317.0
2010-09-02 21:00:00,15137.0
2010-09-02 22:00:00,14269.0
2010-09-02 23:00:00,12992.0
2010-09-02 00:00:00,12215.0
