Datetime,DOM_MW
2016-09-21 01:00:00,9237.0
2016-09-21 02:00:00,8822.0
2016-09-21 03:00:00,8574.0
2016-09-21 04:00:00,8495.0
2016-09-21 05:00:00,8632.0
2016-09-21 06:00:00,9263.0
2016-09-21 07:00:00,10376.0
2016-09-21 08:00:00,10923.0
2016-09-21 09:00:00,11101.0
2016-09-21 10:00:00,11283.0
2016-09-21 11:00:00,11569.0
2016-09-21 12:00:00,11948.0
2016-09-21 13:00:00,12232.0
2016-09-21 14:00:00,12413.0
2016-09-21 15:00:00,12491.0
2016-09-21 16:00:00,12571.0
2016-09-21 17:00:00,12646.0
2016-09-21 18:00:00,12700.0
2016-09-21 19:00:00,12654.0
2016-09-21 20:00:00,12854.0
2016-09-21 21:00:00,12593.0
2016-09-21 22:00:00,11848.0
2016-09-21 23:00:00,10942.0
2016-09-21 00:00:00,9927.0
