Datetime,DOM_MW
2013-11-19 01:00:00,7853.0
2013-11-19 02:00:00,7671.0
2013-11-19 03:00:00,7679.0
2013-11-19 04:00:00,7814.0
2013-11-19 05:00:00,8213.0
2013-11-19 06:00:00,9139.0
2013-11-19 07:00:00,10574.0
2013-11-19 08:00:00,11103.0
2013-11-19 09:00:00,10875.0
2013-11-19 10:00:00,10591.0
2013-11-19 11:00:00,10419.0
2013-11-19 12:00:00,10275.0
2013-11-19 13:00:00,10141.0
2013-11-19 14:00:00,10019.0
2013-11-19 15:00:00,9992.0
2013-11-19 16:00:00,9969.0
2013-11-19 17:00:00,10558.0
2013-11-19 18:00:00,11793.0
2013-11-19 19:00:00,12082.0
2013-11-19 20:00:00,12044.0
2013-11-19 21:00:00,11815.0
2013-11-19 22:00:00,11301.0
2013-11-19 23:00:00,10542.0
2013-11-19 00:00:00,8237.0
