Datetime,DOM_MW
2009-04-19 01:00:00,7107.0
2009-04-19 02:00:00,6717.0
2009-04-19 03:00:00,6475.0
2009-04-19 04:00:00,6397.0
2009-04-19 05:00:00,6432.0
2009-04-19 06:00:00,6571.0
2009-04-19 07:00:00,6771.0
2009-04-19 08:00:00,7168.0
2009-04-19 09:00:00,7803.0
2009-04-19 10:00:00,8278.0
2009-04-19 11:00:00,8473.0
2009-04-19 12:00:00,8593.0
2009-04-19 13:00:00,8627.0
2009-04-19 14:00:00,8651.0
2009-04-19 15:00:00,8631.0
2009-04-19 16:00:00,8520.0
2009-04-19 17:00:00,8621.0
2009-04-19 18:00:00,8773.0
2009-04-19 19:00:00,8883.0
2009-04-19 20:00:00,9179.0
2009-04-19 21:00:00,9533.0
2009-04-19 22:00:00,9103.0
2009-04-19 23:00:00,8368.0
2009-04-19 00:00:00,7653.0
