Datetime,DOM_MW
2012-09-26 01:00:00,7537.0
2012-09-26 02:00:00,7229.0
2012-09-26 03:00:00,7012.0
2012-09-26 04:00:00,6917.0
2012-09-26 05:00:00,7173.0
2012-09-26 06:00:00,7829.0
2012-09-26 07:00:00,8929.0
2012-09-26 08:00:00,9372.0
2012-09-26 09:00:00,9581.0
2012-09-26 10:00:00,9886.0
2012-09-26 11:00:00,10216.0
2012-09-26 12:00:00,10591.0
2012-09-26 13:00:00,10985.0
2012-09-26 14:00:00,11449.0
2012-09-26 15:00:00,11819.0
2012-09-26 16:00:00,12208.0
2012-09-26 17:00:00,12468.0
2012-09-26 18:00:00,12474.0
2012-09-26 19:00:00,12106.0
2012-09-26 20:00:00,12450.0
2012-09-26 21:00:00,12079.0
2012-09-26 22:00:00,11240.0
2012-09-26 23:00:00,10065.0
2012-09-26 00:00:00,8034.0
