Datetime,DOM_MW
2009-07-24 01:00:00,10215.0
2009-07-24 02:00:00,9534.0
2009-07-24 03:00:00,9057.0
2009-07-24 04:00:00,8757.0
2009-07-24 05:00:00,8765.0
2009-07-24 06:00:00,9193.0
2009-07-24 07:00:00,9683.0
2009-07-24 08:00:00,10373.0
2009-07-24 09:00:00,11190.0
2009-07-24 10:00:00,12105.0
2009-07-24 11:00:00,13014.0
2009-07-24 12:00:00,13696.0
2009-07-24 13:00:00,14259.0
2009-07-24 14:00:00,14598.0
2009-07-24 15:00:00,14875.0
2009-07-24 16:00:00,15030.0
2009-07-24 17:00:00,15160.0
2009-07-24 18:00:00,15180.0
2009-07-24 19:00:00,14685.0
2009-07-24 20:00:00,13954.0
2009-07-24 21:00:00,13392.0
2009-07-24 22:00:00,12954.0
2009-07-24 23:00:00,11900.0
2009-07-24 00:00:00,11266.0
