Datetime,DOM_MW
2016-10-04 01:00:00,8070.0
2016-10-04 02:00:00,7690.0
2016-10-04 03:00:00,7509.0
2016-10-04 04:00:00,7417.0
2016-10-04 05:00:00,7570.0
2016-10-04 06:00:00,8096.0
2016-10-04 07:00:00,9134.0
2016-10-04 08:00:00,9552.0
2016-10-04 09:00:00,9644.0
2016-10-04 10:00:00,9931.0
2016-10-04 11:00:00,10250.0
2016-10-04 12:00:00,10551.0
2016-10-04 13:00:00,10754.0
2016-10-04 14:00:00,10947.0
2016-10-04 15:00:00,11007.0
2016-10-04 16:00:00,11062.0
2016-10-04 17:00:00,11224.0
2016-10-04 18:00:00,11161.0
2016-10-04 19:00:00,11093.0
2016-10-04 20:00:00,11505.0
2016-10-04 21:00:00,11210.0
2016-10-04 22:00:00,10419.0
2016-10-04 23:00:00,9446.0
2016-10-04 00:00:00,8779.0
