Datetime,DOM_MW
2017-01-05 01:00:00,10658.0
2017-01-05 02:00:00,10629.0
2017-01-05 03:00:00,10726.0
2017-01-05 04:00:00,11114.0
2017-01-05 05:00:00,11705.0
2017-01-05 06:00:00,12624.0
2017-01-05 07:00:00,13886.0
2017-01-05 08:00:00,14384.0
2017-01-05 09:00:00,13936.0
2017-01-05 10:00:00,13477.0
2017-01-05 11:00:00,13235.0
2017-01-05 12:00:00,13058.0
2017-01-05 13:00:00,12805.0
2017-01-05 14:00:00,12705.0
2017-01-05 15:00:00,12688.0
2017-01-05 16:00:00,12802.0
2017-01-05 17:00:00,13219.0
2017-01-05 18:00:00,13987.0
2017-01-05 19:00:00,14098.0
2017-01-05 20:00:00,13871.0
2017-01-05 21:00:00,13597.0
2017-01-05 22:00:00,13009.0
2017-01-05 23:00:00,12205.0
2017-01-05 00:00:00,10842.0
