Datetime,DOM_MW
2016-07-14 01:00:00,11685.0
2016-07-14 02:00:00,10962.0
2016-07-14 03:00:00,10408.0
2016-07-14 04:00:00,10071.0
2016-07-14 05:00:00,10040.0
2016-07-14 06:00:00,10430.0
2016-07-14 07:00:00,11049.0
2016-07-14 08:00:00,12067.0
2016-07-14 09:00:00,13134.0
2016-07-14 10:00:00,14380.0
2016-07-14 11:00:00,15680.0
2016-07-14 12:00:00,16780.0
2016-07-14 13:00:00,17498.0
2016-07-14 14:00:00,18065.0
2016-07-14 15:00:00,18413.0
2016-07-14 16:00:00,18590.0
2016-07-14 17:00:00,18747.0
2016-07-14 18:00:00,18750.0
2016-07-14 19:00:00,18445.0
2016-07-14 20:00:00,17984.0
2016-07-14 21:00:00,17282.0
2016-07-14 22:00:00,16671.0
2016-07-14 23:00:00,15332.0
2016-07-14 00:00:00,12771.0
