Datetime,DOM_MW
2015-08-16 01:00:00,9488.0
2015-08-16 02:00:00,8819.0
2015-08-16 03:00:00,8337.0
2015-08-16 04:00:00,8035.0
2015-08-16 05:00:00,7905.0
2015-08-16 06:00:00,7961.0
2015-08-16 07:00:00,8003.0
2015-08-16 08:00:00,8443.0
2015-08-16 09:00:00,9423.0
2015-08-16 10:00:00,10618.0
2015-08-16 11:00:00,11779.0
2015-08-16 12:00:00,12884.0
2015-08-16 13:00:00,13934.0
2015-08-16 14:00:00,14683.0
2015-08-16 15:00:00,15273.0
2015-08-16 16:00:00,15716.0
2015-08-16 17:00:00,15987.0
2015-08-16 18:00:00,16069.0
2015-08-16 19:00:00,15663.0
2015-08-16 20:00:00,14849.0
2015-08-16 21:00:00,14413.0
2015-08-16 22:00:00,13557.0
2015-08-16 23:00:00,12316.0
2015-08-16 00:00:00,10399.0
