Datetime,DOM_MW
2012-02-03 01:00:00,8754.0
2012-02-03 02:00:00,8603.0
2012-02-03 03:00:00,8732.0
2012-02-03 04:00:00,8990.0
2012-02-03 05:00:00,9450.0
2012-02-03 06:00:00,10500.0
2012-02-03 07:00:00,12027.0
2012-02-03 08:00:00,12663.0
2012-02-03 09:00:00,12207.0
2012-02-03 10:00:00,11519.0
2012-02-03 11:00:00,11102.0
2012-02-03 12:00:00,10680.0
2012-02-03 13:00:00,10320.0
2012-02-03 14:00:00,9985.0
2012-02-03 15:00:00,9764.0
2012-02-03 16:00:00,9646.0
2012-02-03 17:00:00,9862.0
2012-02-03 18:00:00,10585.0
2012-02-03 19:00:00,11349.0
2012-02-03 20:00:00,11402.0
2012-02-03 21:00:00,11383.0
2012-02-03 22:00:00,11178.0
2012-02-03 23:00:00,10781.0
2012-02-03 00:00:00,9138.0
