Datetime,DOM_MW
2017-01-11 01:00:00,11608.0
2017-01-11 02:00:00,11256.0
2017-01-11 03:00:00,11142.0
2017-01-11 04:00:00,11015.0
2017-01-11 05:00:00,11320.0
2017-01-11 06:00:00,11976.0
2017-01-11 07:00:00,13048.0
2017-01-11 08:00:00,13540.0
2017-01-11 09:00:00,13168.0
2017-01-11 10:00:00,12499.0
2017-01-11 11:00:00,12178.0
2017-01-11 12:00:00,11787.0
2017-01-11 13:00:00,11500.0
2017-01-11 14:00:00,11334.0
2017-01-11 15:00:00,11165.0
2017-01-11 16:00:00,11153.0
2017-01-11 17:00:00,11607.0
2017-01-11 18:00:00,12417.0
2017-01-11 19:00:00,12599.0
2017-01-11 20:00:00,12389.0
2017-01-11 21:00:00,12075.0
2017-01-11 22:00:00,11435.0
2017-01-11 23:00:00,10672.0
2017-01-11 00:00:00,12205.0
