Datetime,DOM_MW
2012-12-22 01:00:00,10958.0
2012-12-22 02:00:00,10649.0
2012-12-22 03:00:00,10526.0
2012-12-22 04:00:00,10503.0
2012-12-22 05:00:00,10644.0
2012-12-22 06:00:00,10898.0
2012-12-22 07:00:00,11391.0
2012-12-22 08:00:00,11885.0
2012-12-22 09:00:00,12297.0
2012-12-22 10:00:00,12336.0
2012-12-22 11:00:00,12070.0
2012-12-22 12:00:00,11601.0
2012-12-22 13:00:00,11202.0
2012-12-22 14:00:00,10738.0
2012-12-22 15:00:00,10378.0
2012-12-22 16:00:00,10362.0
2012-12-22 17:00:00,10942.0
2012-12-22 18:00:00,12139.0
2012-12-22 19:00:00,12489.0
2012-12-22 20:00:00,12463.0
2012-12-22 21:00:00,12470.0
2012-12-22 22:00:00,12176.0
2012-12-22 23:00:00,11887.0
2012-12-22 00:00:00,11463.0
