Datetime,DOM_MW
2016-02-06 01:00:00,12005.0
2016-02-06 02:00:00,11980.0
2016-02-06 03:00:00,12008.0
2016-02-06 04:00:00,12133.0
2016-02-06 05:00:00,12525.0
2016-02-06 06:00:00,12997.0
2016-02-06 07:00:00,13598.0
2016-02-06 08:00:00,14201.0
2016-02-06 09:00:00,14221.0
2016-02-06 10:00:00,13606.0
2016-02-06 11:00:00,12804.0
2016-02-06 12:00:00,12201.0
2016-02-06 13:00:00,11658.0
2016-02-06 14:00:00,11123.0
2016-02-06 15:00:00,10738.0
2016-02-06 16:00:00,10564.0
2016-02-06 17:00:00,10726.0
2016-02-06 18:00:00,11662.0
2016-02-06 19:00:00,12558.0
2016-02-06 20:00:00,12766.0
2016-02-06 21:00:00,12785.0
2016-02-06 22:00:00,12656.0
2016-02-06 23:00:00,12385.0
2016-02-06 00:00:00,12253.0
