Datetime,DOM_MW
2014-10-14 01:00:00,7979.0
2014-10-14 02:00:00,7632.0
2014-10-14 03:00:00,7427.0
2014-10-14 04:00:00,7385.0
2014-10-14 05:00:00,7511.0
2014-10-14 06:00:00,8177.0
2014-10-14 07:00:00,9335.0
2014-10-14 08:00:00,9963.0
2014-10-14 09:00:00,10184.0
2014-10-14 10:00:00,10490.0
2014-10-14 11:00:00,10901.0
2014-10-14 12:00:00,11267.0
2014-10-14 13:00:00,11501.0
2014-10-14 14:00:00,11670.0
2014-10-14 15:00:00,11865.0
2014-10-14 16:00:00,11932.0
2014-10-14 17:00:00,11899.0
2014-10-14 18:00:00,11835.0
2014-10-14 19:00:00,11957.0
2014-10-14 20:00:00,12244.0
2014-10-14 21:00:00,11890.0
2014-10-14 22:00:00,11314.0
2014-10-14 23:00:00,10391.0
2014-10-14 00:00:00,8661.0
