Datetime,DOM_MW
2009-01-21 01:00:00,13291.0
2009-01-21 02:00:00,13350.0
2009-01-21 03:00:00,13503.0
2009-01-21 04:00:00,13758.0
2009-01-21 05:00:00,14266.0
2009-01-21 06:00:00,15411.0
2009-01-21 07:00:00,16897.0
2009-01-21 08:00:00,17116.0
2009-01-21 09:00:00,16636.0
2009-01-21 10:00:00,15613.0
2009-01-21 11:00:00,14844.0
2009-01-21 12:00:00,14203.0
2009-01-21 13:00:00,13665.0
2009-01-21 14:00:00,13171.0
2009-01-21 15:00:00,12882.0
2009-01-21 16:00:00,12756.0
2009-01-21 17:00:00,13155.0
2009-01-21 18:00:00,14421.0
2009-01-21 19:00:00,15283.0
2009-01-21 20:00:00,15393.0
2009-01-21 21:00:00,15279.0
2009-01-21 22:00:00,14813.0
2009-01-21 23:00:00,13939.0
2009-01-21 00:00:00,13677.0
