Datetime,DOM_MW
2008-04-09 01:00:00,8351.0
2008-04-09 02:00:00,8067.0
2008-04-09 03:00:00,7952.0
2008-04-09 04:00:00,7987.0
2008-04-09 05:00:00,8230.0
2008-04-09 06:00:00,8998.0
2008-04-09 07:00:00,10343.0
2008-04-09 08:00:00,10805.0
2008-04-09 09:00:00,10604.0
2008-04-09 10:00:00,10478.0
2008-04-09 11:00:00,10251.0
2008-04-09 12:00:00,10071.0
2008-04-09 13:00:00,9893.0
2008-04-09 14:00:00,9731.0
2008-04-09 15:00:00,9670.0
2008-04-09 16:00:00,9608.0
2008-04-09 17:00:00,9666.0
2008-04-09 18:00:00,9671.0
2008-04-09 19:00:00,9751.0
2008-04-09 20:00:00,10095.0
2008-04-09 21:00:00,10395.0
2008-04-09 22:00:00,9910.0
2008-04-09 23:00:00,9035.0
2008-04-09 00:00:00,8875.0
