Datetime,DOM_MW
2012-08-20 01:00:00,8531.0
2012-08-20 02:00:00,8083.0
2012-08-20 03:00:00,7866.0
2012-08-20 04:00:00,7802.0
2012-08-20 05:00:00,7981.0
2012-08-20 06:00:00,8547.0
2012-08-20 07:00:00,9383.0
2012-08-20 08:00:00,9908.0
2012-08-20 09:00:00,10337.0
2012-08-20 10:00:00,10714.0
2012-08-20 11:00:00,11059.0
2012-08-20 12:00:00,11365.0
2012-08-20 13:00:00,11694.0
2012-08-20 14:00:00,12045.0
2012-08-20 15:00:00,12396.0
2012-08-20 16:00:00,12743.0
2012-08-20 17:00:00,12979.0
2012-08-20 18:00:00,12928.0
2012-08-20 19:00:00,12540.0
2012-08-20 20:00:00,12177.0
2012-08-20 21:00:00,12249.0
2012-08-20 22:00:00,11575.0
2012-08-20 23:00:00,10529.0
2012-08-20 00:00:00,9224.0
