Datetime,DOM_MW
2017-03-30 01:00:00,7727.0
2017-03-30 02:00:00,7489.0
2017-03-30 03:00:00,7392.0
2017-03-30 04:00:00,7492.0
2017-03-30 05:00:00,7778.0
2017-03-30 06:00:00,8573.0
2017-03-30 07:00:00,9890.0
2017-03-30 08:00:00,10461.0
2017-03-30 09:00:00,10349.0
2017-03-30 10:00:00,10199.0
2017-03-30 11:00:00,9920.0
2017-03-30 12:00:00,9778.0
2017-03-30 13:00:00,9587.0
2017-03-30 14:00:00,9535.0
2017-03-30 15:00:00,9433.0
2017-03-30 16:00:00,9406.0
2017-03-30 17:00:00,9588.0
2017-03-30 18:00:00,9780.0
2017-03-30 19:00:00,9991.0
2017-03-30 20:00:00,10491.0
2017-03-30 21:00:00,10623.0
2017-03-30 22:00:00,10168.0
2017-03-30 23:00:00,9428.0
2017-03-30 00:00:00,8148.0
