Datetime,DOM_MW
2008-05-21 01:00:00,7452.0
2008-05-21 02:00:00,7153.0
2008-05-21 03:00:00,6967.0
2008-05-21 04:00:00,6927.0
2008-05-21 05:00:00,7119.0
2008-05-21 06:00:00,7795.0
2008-05-21 07:00:00,8786.0
2008-05-21 08:00:00,9553.0
2008-05-21 09:00:00,9608.0
2008-05-21 10:00:00,9666.0
2008-05-21 11:00:00,9798.0
2008-05-21 12:00:00,9872.0
2008-05-21 13:00:00,9917.0
2008-05-21 14:00:00,9943.0
2008-05-21 15:00:00,9912.0
2008-05-21 16:00:00,9911.0
2008-05-21 17:00:00,10008.0
2008-05-21 18:00:00,10047.0
2008-05-21 19:00:00,9917.0
2008-05-21 20:00:00,9982.0
2008-05-21 21:00:00,10215.0
2008-05-21 22:00:00,9907.0
2008-05-21 23:00:00,9043.0
2008-05-21 00:00:00,8059.0
