Datetime,DOM_MW
2010-10-31 01:00:00,7748.0
2010-10-31 02:00:00,7487.0
2010-10-31 03:00:00,7319.0
2010-10-31 04:00:00,7230.0
2010-10-31 05:00:00,7266.0
2010-10-31 06:00:00,7474.0
2010-10-31 07:00:00,7797.0
2010-10-31 08:00:00,8264.0
2010-10-31 09:00:00,8734.0
2010-10-31 10:00:00,8941.0
2010-10-31 11:00:00,8897.0
2010-10-31 12:00:00,8809.0
2010-10-31 13:00:00,8771.0
2010-10-31 14:00:00,8735.0
2010-10-31 15:00:00,8676.0
2010-10-31 16:00:00,8624.0
2010-10-31 17:00:00,8746.0
2010-10-31 18:00:00,8807.0
2010-10-31 19:00:00,9176.0
2010-10-31 20:00:00,9158.0
2010-10-31 21:00:00,9191.0
2010-10-31 22:00:00,8998.0
2010-10-31 23:00:00,8445.0
2010-10-31 00:00:00,8226.0
