Datetime,DOM_MW
2010-12-09 01:00:00,12514.0
2010-12-09 02:00:00,12423.0
2010-12-09 03:00:00,12545.0
2010-12-09 04:00:00,12839.0
2010-12-09 05:00:00,13410.0
2010-12-09 06:00:00,14394.0
2010-12-09 07:00:00,15914.0
2010-12-09 08:00:00,16263.0
2010-12-09 09:00:00,15591.0
2010-12-09 10:00:00,14413.0
2010-12-09 11:00:00,13571.0
2010-12-09 12:00:00,12987.0
2010-12-09 13:00:00,12547.0
2010-12-09 14:00:00,12218.0
2010-12-09 15:00:00,12038.0
2010-12-09 16:00:00,12183.0
2010-12-09 17:00:00,12972.0
2010-12-09 18:00:00,14515.0
2010-12-09 19:00:00,14992.0
2010-12-09 20:00:00,15082.0
2010-12-09 21:00:00,15046.0
2010-12-09 22:00:00,14662.0
2010-12-09 23:00:00,13895.0
2010-12-09 00:00:00,12888.0
