Datetime,DOM_MW
2018-05-13 01:00:00,10184.0
2018-05-13 02:00:00,9454.0
2018-05-13 03:00:00,8860.0
2018-05-13 04:00:00,8509.0
2018-05-13 05:00:00,8314.0
2018-05-13 06:00:00,8236.0
2018-05-13 07:00:00,8305.0
2018-05-13 08:00:00,8683.0
2018-05-13 09:00:00,9380.0
2018-05-13 10:00:00,10106.0
2018-05-13 11:00:00,10641.0
2018-05-13 12:00:00,11115.0
2018-05-13 13:00:00,11588.0
2018-05-13 14:00:00,11982.0
2018-05-13 15:00:00,12329.0
2018-05-13 16:00:00,12547.0
2018-05-13 17:00:00,12537.0
2018-05-13 18:00:00,12564.0
2018-05-13 19:00:00,12312.0
2018-05-13 20:00:00,12070.0
2018-05-13 21:00:00,11925.0
2018-05-13 22:00:00,11402.0
2018-05-13 23:00:00,10431.0
2018-05-13 00:00:00,11209.0
